id, iata, icao, name, country_id
2108,THF,EDDI,TEMPELHOF,111
2109,AGB,EDMA,AUGSBURG,111
2110,NULL,EDPA,ELCHIGEN,111
2111,BWE,EDVE,WAGGUM,111
2112,BRE,EDDW,BREMEN,111
2113,NULL,EDWW,BREMEN ACC FIC,111
2114,NULL,EDMV,VILSHOFEN,111
2115,SPM,ETAD,SPANDAHLEM AIR BASE,111
2116,MIL,ETNG,GEILENKIRCHEN,111
2117,BRV,EDWB,BREMERHAVEN AM LUNEORT,111
2118,QHU,EDXJ,HUSUM,111
2119,ZCP,EDQC,COBURG-BRANDENSTEINSEBENE,111
2120,MGL,EDLN,MONCHENGLADBACH,111
2121,FMM,EDJA,MEMMINGEN AIRPORT,111
2122,ZPA,EDTO,OFFENBURG,111
2123,ZCC,EDSB,OFF-LINE PT,111
2124,PAD,EDLP,PADERBORN/LIPPSTADT,111
2125,MHG,EDFM,NEUOSTHEIM,111
2126,FKB,NULL,SOELLINGEN,111
2127,BYU,EDQD,BAYREUTH,111
2128,NULL,EDLA,ARNSBERG,111
2129,AOC,NULL,NOBITZ,111
2130,NULL,EDTM,FLUGPLATZ MENGEN-HOHENTENGEN - MENGEN,111
2131,NULL,EDQG,GIEBELSTADT AIRPORT,111
2132,NULL,EDRY,SPRAYER MIL,111
2133,AGE,NULL,FLUGPLATZ,111
2134,MUC,EDDM,MUNCHEN F.J. STRAUSS,111
2135,NULL,EDLS,STADTLOHN/WENNINGFELD,111
2136,NULL,EDBS,DERMSDORF,111
2137,SGE,EDGS,SIEGERLAND,111
2138,NULL,EDTY,HESSENTAL,111
2139,SCN,EDDR,SAARBRUCKEN,111
2140,RLG,ETNL,LAAGE,111
2141,RHM,EDAF,RHEIN-MAIN,111
2142,RMS,ETAR,RAMSTEIN AIR BASE,111
2143,NULL,EDVY,PORTA WESTFALICA,111
2144,OBF,EDMO,OBERPFAFFENHOFEN,111
2145,NUE,EDDN,NURNBERG,111
2146,NULL,ETNN,NORVENICH MIL,111
2147,FCN,ETMN,CUXHAVEN,111
2148,NDZ,NULL,CUXHAVEN,111
2149,NULL,ETHN,NIEDERSTETTEN/MIL,111
2150,NULL,ETNU,NEUBRANDENBURG,111
2151,FMO,EDDG,MUNSTER,111
2152,ASM,HHAS,ASMARA INTL,112
2153,EUE,NULL,EUREKA,113
2154,CYM,NULL,CHATHAM SPB,113
2155,EKA,NULL,MURRAY FIELD,113
2156,LGR,NULL,COCHRANE,113
2157,YCJ,NULL,CAPE ST JAMES,113
2158,YTE,NULL,CAPE DORSET,113
2159,YBL,NULL,CAMPBELL RIVER,113
2160,YHH,NULL,HARBOR SPB,113
2161,YDB,NULL,BURWASH LANDINGS,113
2162,YXX,CYXX,ABBOTSFORD,113
2163,YQG,CYQG,WINDSOR,113
2164,YYZ,CYYZ,TORONTO PEARSON INTERNATIONAL AIRPORT,113
2165,YTZ,NULL,TORONTO ISLAND,113
2166,YOW,CYOW,MACDONALD-CARTIER INTL,113
2167,YUL,CYUL,MONTREAL INTL (DORVAL),113
2168,YMX,CYMX,MONTREAL INTL (MIRABEL),113
2169,YFB,CYFB,IQALUIT,113
2170,YYR,CYYR,GOOSE BAY,113
2171,YQX,CYQX,GANDER INTL,113
2172,YEU,NULL,EUREKA,113
2173,YEP,CYEP,ESTEVAN POINT,113
2174,YOA,NULL,EKATI,113
2175,YET,NULL,EDSON,113
2176,YEG,CYEG,EDMONTON INTL,113
2177,YED,NULL,NAMAO FLD,113
2178,ZEM,NULL,EAST MAIN,113
2179,YXR,NULL,EARLTON,113
2180,CFQ,NULL,CRESTON,113
2181,YXC,NULL,CRANBROOK,113
2182,YYM,NULL,COWLEY,113
2183,YCA,NULL,COURTENAY,113
2184,YCF,NULL,CORTES BAY,113
2185,YCT,NULL,CORONATION,113
2186,YNF,NULL,DEER LAKE/STEPHENVILLE,113
2187,YZS,NULL,CORAL HARBOUR,113
2188,YQQ,CYQQ,"COMOX,BC",113
2189,YCK,NULL,COLVILLE LAKE,113
2190,YKC,NULL,COLLINS BAY,113
2191,YCN,NULL,COCHRANE,113
2192,YCP,NULL,CO-OP POINT,113
2193,YCY,NULL,CLYDE RIVER,113
2194,XCL,NULL,CLUFF LAKE,113
2195,YLM,NULL,CLINTON CREEK,113
2196,YWQ,NULL,CHUTE-DES-PASSES,113
2197,ZUM,NULL,CHURCHILL FALLS,113
2198,XAD,NULL,CHURCHILL RAIL STATION,113
2199,YKU,NULL,CHISASIBI,113
2200,YCW,NULL,CHILLIWACK,113
2201,YHR,NULL,CHEVERY,113
2202,YCQ,NULL,CHETWYND,113
2203,YCS,NULL,CHESTERFIELD INLET,113
2204,XCM,NULL,CHATHAM,113
2205,YCH,NULL,MIRAMICHI,113
2206,YYG,NULL,CHARLOTTETOWN,113
2207,YCL,NULL,CHARLO,113
2208,YLD,NULL,CHAPLEAU,113
2209,YCE,NULL,CENTRALIA,113
2210,YAC,NULL,CAT LAKE,113
2211,YCG,NULL,CASTLEGAR,113
2212,YRF,NULL,CARTWRIGHT,113
2213,YCV,NULL,CARTIERVILLE,113
2214,YCI,NULL,CARIBOU ISLAND,113
2215,ZSW,NULL,SEAL COVE,113
2216,YML,NULL,CHARLEVOIX,113
2217,YEV,NULL,MIKE ZUBKO,113
2218,YOJ,NULL,FOOTNER LAKE,113
2219,YDO,NULL,ST METHODE,113
2220,YHG,NULL,NULL,113
2221,YOD,NULL,NULL,113
2222,YXE,NULL,SASKATOON,113
2223,YQS,NULL,PEMBROKE AREA MUNICIPAL,113
2224,YSL,NULL,EDMUNSTON,113
2225,YPR,NULL,DIGBY ISLAND,113
2226,YCB,NULL,DAVIS INLET,113
2227,YYT,CYYT,ST.JOHN'S,113
2228,YBB,NULL,KUGAARUK,113
2229,CJH,NULL,CHILCO LAKE,113
2230,YWG,CYWG,WINNIPEG INTL,113
2231,YVR,CYVR,VANCOUVER INTL,113
2232,YHZ,CYHZ,HALIFAX INTL,113
2233,YAW,NULL,SHEARWATER,113
2234,YWF,NULL,DOWNTOWN WATERFRONT HELIPORT,113
2235,YCR,NULL,CROSS LAKE,113
2236,YMT,NULL,CHIBOUGAMAU,113
2237,YYC,CYYC,INTERNATIONAL,113
2238,YCD,NULL,NANAIMO,113
2239,ZNA,NULL,HARBOUR,113
2240,ALP,OSAP,NEIRAB,114
2241,LTK,OSLK,BASEL AL-ASSAD,114
2242,DAM,OSDI,DAMASCUS INTL,114
2243,DEZ,NULL,AL JAFRAH,114
2244,CCK,NULL,COCOS ISLANDS,115
2245,CYB,MWCB,GERRARD-SMITH,116
2246,GCM,MWCR,"OWEN ROBERTS INTL,GRAND CAYMAN I.",116
2247,BGI,TBPB,GRANTLEY ADAMS INTL,117
2248,KMP,FAKT,KEETMANSHOOP,118
2249,LHU,NULL,LIANSHULU,118
2250,WVB,NULL,ROOIKOP,118
2251,LUD,FALZ,LUDERITZ,118
2252,ERS,NULL,EROS,118
2253,WDH,FAWH,WINDHOEK,118
2254,CYR,SUCA,COLONIA,119
2255,CNK,NULL,BLOSSER MUNICIPAL,119
2256,CCI,NULL,CONCORDIA,119
2257,ROS,SAAR,ROSARIO,119
2258,BRC,SAZS,SAN CARLOS DE BARILOCHE,119
2259,SLA,SASA,SALTA,119
2260,RGA,SAWE,RIO GRANDE,119
2261,RGL,SAWG,RIO GALLEGOS,119
2262,RES,SARE,RESISTENCIA,119
2263,PSS,SARP,POSADAS,119
2264,MDQ,SAZM,MAR DEL PLATA,119
2265,JUJ,SASJ,GDOR. H. GUZMAN,119
2266,IGR,SARI,CATARATAS DEL IGUAZU,119
2267,FMA,SARF,FORMOSA,119
2268,EHL,NULL,EL BOLSON,119
2269,CZS,NULL,BRIGADIER HECTOR RUIZ,119
2270,COR,SACO,PAJAS BLANCAS,119
2271,COC,NULL,CONCORDIA,119
2272,CRD,NULL,COMODORO RIVADAVIA,119
2273,OLN,NULL,COLONIA SARMIENTO,119
2274,CCT,NULL,COLONIA CATRIEL,119
2275,CLX,NULL,CLORINDA,119
2276,HOS,NULL,OSCAR REGUERA,119
2277,CNT,NULL,CHARATA,119
2278,CVH,NULL,CAVIAHUE,119
2279,CTC,NULL,CATAMARCA,119
2280,CPG,NULL,CARMEN DE PATAGONES,119
2281,CVI,NULL,CALETA OLIVIA,119
2282,AEP,SABE,AEROPARQUE JORGE NEWBERY,119
2283,EZE,SAEZ,"ARPT INTL EZEIZA, MIN. PISTARINI",119
2284,NULL,SADD,DON TORCUATO,119
2285,USH,NULL,ISLAS MALVINAS,119
2286,TUC,NULL,BENJAMIN MATIENZO,119
2287,STS,NULL,SONOMA COUNTY,119
2288,CPC,NULL,CHAPELCO,119
2289,PMY,NULL,EL TEHUELCHE,119
2290,MDZ,SAME,EL PLUMERILLO,119
2291,CRR,NULL,CERES,119
2292,BHI,NULL,COMANDANTE,119
2293,CNQ,SARC,CAMBA PUNTA,119
2294,LUX,ELLX,LUXEMBOURG,120
2295,LJU,LJLJ,BRNIK,121
2296,NULL,LJSG,SLOVENJ GRADEC AIRPORT,121
2297,MBX,LJMB,MARIBOR,121
2298,POW,LJPZ,PORTOROZ,121
2299,GBB,UBBQ,Аэропорт Габала,122
2300,GYD,UBBB,BINA,122
2301,KVD,UBBG,GYANDZHA,122
2302,NAJ,UBBN,NAKHCHIVAN,122
2303,CIR,NULL,CAIRO,123
2304,ESF,NULL,ESLER FIELD,123
2305,DBB,HEAL,ALALAMAIN INT,123
2306,DAK,HEDK,DAKHLA OASIS,123
2307,UVL,NULL,KHARGA,123
2308,RMF,HEMA,MARSA ALAM,123
2309,ABS,HEBL,ABU-SIMBEL,123
2310,HBE,NULL,BORG EL ARAB,123
2311,TCP,HETB,TABA,123
2312,SSH,HESH,SHARM EL SHEIKH,123
2313,NULL,HESC,SAINT CATHERINE INTL,123
2314,SKV,NULL,MOUNT SINAI,123
2315,MUH,HEMM,MERSA MATRUH,123
2316,LXR,HELX,LUXOR,123
2317,HRG,HEGN,HURGADA,123
2318,CAI,HECA,INTERNATIONALL,123
2319,ASW,HESN,ASWAN,123
2320,ALY,HEAX,ALEXANDRIA,123
2321,RHO,LGRP,DIAGORAS,124
2322,MJT,LGMT,MITILINI,124
2323,NULL,LGMK,MICONOS,124
2324,JMK,LGMK,MIKONOS,124
2325,NULL,LGLM,LIMNOS,124
2326,KGS,LGKO,KOS,124
2327,KIT,LGKC,KITHIRA ISLAND NATIONAL AIRPORT,124
2328,EFL,LGKF,KEFALLINIA,124
2329,KVA,LGKV,MEGAS ALEXANDROS,124
2330,KLX,LGKL,KALAMATA,124
2331,HER,LGIR,NIKO KAZANTZAKIS,124
2332,JKH,NULL,CHIOS,124
2333,CHQ,LGSA,SOUDA,124
2334,NULL,LGAT,ATHINAI,124
2335,ATH,LGAV,ATHINAI,124
2336,NULL,LGEL,ELEFSIS,124
2337,NULL,LGAD,ANDRAVIDA,124
2338,AXD,LGAL,DIMOKRITOS,124
2339,ZTH,LGZA,ZAKINTHOS,124
2340,SKG,LGTS,MAKEDONIA,124
2341,NULL,LGTG,TANAGRA,124
2342,SFG,NULL,ESPERANCE,124
2343,NULL,LGRD,MARITSA,124
2344,SMI,LGSM,SAMOS,124
2345,KSO,NULL,ARISTOTELIS,124
2346,VOL,NULL,NEA ANCHIALOS,124
2347,JSI,LGSK,SKIATHOS,124
2348,PYR,NULL,ANDRAVIDA,124
2349,PVK,NULL,AKTION,124
2350,PKH,NULL,ALEXION,124
2351,GPA,LGRX,ARAXOS NATIONAL AIRPORT,124
2352,KZI,NULL,PHILIPPOS,124
2353,CFU,LGKR,"CORFU INTERNATIONAL AIRPORT, ""IOANNIS KAPODISTRIAS""",124
2354,JTR,LGSR,SANTORINI,124
2355,IOA,LGIO,IOANNINA NATIONAL AIRPORT,124
2356,KBL2,OAKB2,KABUL-KHWAJA RAWASH2,124
2357,WTD,MYGW,"WEST END,GRAND BAHAMA I.",125
2358,TCB,MYAT,"TREASURE CAY,ABACO I.",125
2359,NAS,MYNN,"NASSAU INTL,NEW PROVIDENCE I.",125
2360,PID,NULL,PARADISE ISLAND,125
2361,MHH,MYAM,"MARSH HARBOUR,ABACO I.",125
2362,FPO,MYGF,"FREEPORT INTL,GRAND BAHAMA I.",125
2363,COX,NULL,CONGO TOWN,125
2364,CCZ,NULL,CHUB CAY,125
2365,CXY,NULL,CAT CAYS,125
2366,CEL,NULL,NULL,125
2367,CAT,NULL,NULL,125
2368,MYB,MYBS,"SOUTH BIMINI,BIMINI I.",125
2369,NSB,NULL,NORTH SPB,125
2370,GGT,NULL,EXUMA INTERNATIONAL,125
2371,RSD,NULL,SOUTH ELEUTHERA,125
2372,GHB,MYEM,"GOVERNOR'S HARBOUR, ELEUTHERA I.",125
2373,ELH,MYEH,"NORTH ELEUTHERA,ELEUTHERA I.",125
2374,SML,NULL,ESTATE,125
2375,NDJ,FTTJ,N'DJAMENA,126
2376,ATQ,VIAR,AMRITSAR,127
2377,AMD,VAAH,AHMADABAD,127
2378,GAU,NULL,BORJHAR,127
2379,JAI,NULL,SANGANEER,127
2380,IXJ,NULL,SATWARI,127
2381,JGA,NULL,GOVARDHANPUR,127
2382,IXW,NULL,SONARI,127
2383,JRH,NULL,ROWRIAH,127
2384,DEL,VIDP,INDIRA GANDHI INTL,127
2385,DHM,NULL,GAGGAL,127
2386,BHJ,NULL,RUDRA MATA,127
2387,IXG,NULL,SAMBRE,127
2388,IXU,NULL,CHIKKALTHANA,127
2389,IXD,NULL,BAMRAULI,127
2390,IXA,NULL,SINGERBHIL,127
2391,VNS,VIBN,VARANASI,127
2392,TRZ,VOTR,TIRUCHCHIRAPPALLI,127
2393,NAG,VANP,NAGPUR,127
2394,HYD,VOHY,HYDERABAD,127
2395,GOI,VAGO,GOA,127
2396,CJB,NULL,PEELAMEDU,127
2397,COK,NULL,COCHIN,127
2398,MAA,NULL,CHENNAI,127
2399,IXC,NULL,CHANDIGARH,127
2400,CBD,NULL,CAR NICOBAR,127
2401,CCU,VECC,NETAJI SUBHAS CHANDRA BOSE INTL,127
2402,BOM,VABB,JAWAHARLAL NEHRU INTL,127
2403,NULL,VIAG,AGRA,127
2404,AGR,NULL,KHERIA,127
2405,IXE,NULL,BAJPE,127
2406,IXL,VILH,LEH,127
2407,DIB,NULL,CHABUA,127
2408,BLR,VOBG,BANGALORE,127
2409,TRV,VOTV,TRIVANDRUM INTL,127
2410,PAT,VEPT,PATNA,127
2411,UDR,NULL,DABOK,127
2412,TEZ,NULL,SALONIBARI,127
2413,IXS,NULL,KUMBHIRGRAM,127
2414,IXR,NULL,RANCHI,127
2415,RPR,NULL,RAIPUR,127
2416,PUT,NULL,PUTTAPRATHE,127
2417,PNQ,NULL,LOHEGAON,127
2418,ISK,NULL,GANDHINAGAR,127
2419,LKO,NULL,AMAUSI,127
2420,KUU,NULL,BHUNTAR,127
2421,ALG,DAAG,HOUARI BOUMEDIENE,127
2422,NULL,MGSJ,SAN JOSE,128
2423,SJI,NULL,MCGUIRE FIELD,128
2424,RIK,NULL,CARRILLO,128
2425,CSC,NULL,CANAS,128
2426,SJO,MROC,JUAN SANTAMARIA INTL,128
2427,OTR,MRCC,COTO 47,128
2428,LIR,MRLB,TOMAS GUARDIA INTL,128
2429,LIO,MRLM,LIMON INTL,128
2430,NULL,MRPV,TOBIAS BOLANOS INTL,128
2431,PMZ,NULL,PALMAR SUR,128
2432,BJL,GBYD,YUNDUM INTL,129
2433,NULL,EEPU,PARNU,130
2434,TLL,EETN,YULEMISTE,130
2435,KDL,EEKA,KARDLA,130
2436,TAY,EETU,TARTU,130
2437,URE,EEKE,KURESSAARE,130
2438,VXE,NULL,SAN PEDRO,131
2439,SID,GVAC,AMILCAR CABRAL,131
2440,MMO,NULL,VILA DO MAIO,131
2441,BVR,NULL,ESPERADINHA,131
2442,RAI,GVPR,PRAIA,131
2443,SNE,NULL,PREGUICA,131
2444,EMG,NULL,EMPANGENI,132
2445,LTA,NULL,LETABA,132
2446,FCB,NULL,SENTRA OES,132
2447,PRY,NULL,WONDERBOOM,132
2448,CPT,FACT,CAPE TOWN INTERNATIONAL,132
2449,ALJ,FAAB,BAAI,132
2450,BFN,FABL,J.B.M. HERTZOG,132
2451,CDO,NULL,CRADOCK,132
2452,VIR,NULL,VIRGINIA,132
2453,DUR,FADN,DURBAN INTERNATIONAL,132
2454,ELS,NULL,EAST LONDON,132
2455,ELL,NULL,ELLISRAS,132
2456,QRA,FAGM,RAND,132
2457,UTN,FAUP,PIERRE VAN RYNEVELD,132
2458,HLA,FALA,LANSERIA,132
2459,JNB,FAJS,JOHANNESBURG INTERNATIONAL AIRPORT,132
2460,TCQ,SPTN,COR.FAP CARLOS CIRIANI SANTA ROSA,133
2461,PIO,SPSO,PISCO,133
2462,TYL,SPYL,CAPITAN MONTES,133
2463,IQT,SPQT,COR.FAP FRANCISCO SECADA VIGNETTA,133
2464,CUZ,SPZO,VELAZCO ASTETE,133
2465,LIM,SPIM,JORGE CHAVEZ INTL,133
2466,AQP,SPQU,RODRIGUEZ BALLON INTL,133
2467,CIX,NULL,CORNEL RUIZ,133
2468,PCL,NULL,CAPITAN ROLDEN,133
2469,CJA,NULL,CAJAMARCA,133
2470,CHH,NULL,CHACHAPOYAS,133
2471,CHM,NULL,CHIMBOTE,133
2472,VIT,LEVT,VITORIA INTL,134
2473,SAL,MSLP,EL SALVADOR INTL,134
2474,NULL,MSSS,ILOPANGO INTL,134
2475,BVC,NULL,RABIL,134
2476,YYJ,CYYJ,VICTORIA INTL,134
2477,CDJ,NULL,CONCEICAO DO ARAGUAI,134
2478,CSW,NULL,COLORADO DO OESTE,134
2479,CIZ,NULL,COARI,134
2480,XAP,NULL,CHAPECO,134
2481,CXJ,NULL,CAMPO DOS BUGRES,134
2482,TLZ,NULL,CATALAO,134
2483,CSS,NULL,CASSILANDIA,134
2484,CAC,NULL,CASCAVEL,134
2485,CTP,NULL,CARUTAPERA,134
2486,CAU,NULL,CARUARU,134
2487,CLN,NULL,CAROLINA,134
2488,CRQ,NULL,CARAVELAS,134
2489,CAF,NULL,CARAUARI,134
2490,CKS,NULL,CARAJAS,134
2491,CNV,NULL,CANAVIEIRAS,134
2492,CQA,NULL,CANARANA AIRPORT,134
2493,NBV,NULL,CANA BRAVA,134
2494,CAW,NULL,BARTOLOMEU LISANDRO,134
2495,CBW,NULL,CAMPO MOURAO,134
2496,CPV,NULL,JOAO SUASSUNA,134
2497,CMC,NULL,CAMOCIN,134
2498,CMT,NULL,CAMETA,134
2499,CLV,NULL,CALDAS NOVAS,134
2500,OAL,NULL,CACOAL,134
2501,CDI,NULL,CACHOEIRO ITAPEMIRIN,134
2502,CCQ,NULL,CACHOEIRA,134
2503,CCX,NULL,CACERES,134
2504,CFC,NULL,CACADOR,134
2505,BZS,NULL,BUZIOS,134
2506,CNF,SBCF,TANCREDO NEVES,134
2507,PLU,NULL,PAMPULHA,134
2508,BEL,SBBE,VAL DE CAES,134
2509,VAG,NULL,MAJ.BRIG.TROMPOWSKY,134
2510,URG,NULL,RUBEN BERTA,134
2511,URB,NULL,ERNESTO POCHLER,134
2512,UDI,NULL,EDUARDO GOMES,134
2513,SJL,NULL,DA CACHOEIRA,134
2514,GEL,NULL,SEPE TIARAJU,134
2515,STZ,NULL,CONFRESA,134
2516,CMP,NULL,CAMPO ALEGRE,134
2517,RAO,NULL,LEITE LOPES,134
2518,PPB,NULL,DR ADHEMAR DE BARROS,134
2519,PVH,NULL,BELMONTE,134
2520,PET,NULL,BARTOLOMEU DE GAUMAO,134
2521,MVF,NULL,DIXSEPT ROSADO,134
2522,MII,NULL,DR GASTAO VIDIGAL,134
2523,MCZ,NULL,PALMARES,134
2524,TBT,SBTT,TABATINGA INTL,134
2525,SAO,SBGR,GUARULHOS INTL,134
2526,GRU,SBSP,AEROPORTO INTERNATIONAL GUARULHOS,134
2527,CGH,NULL,CONGONHAS,134
2528,SLZ,SBSL,MARECHAL CUNHA MACHADO,134
2529,STM,SBSN,SANTAREM INTL,134
2530,GIG,SBGL,RIO DE JANEIRO INTL-GALEAO,134
2531,SDU,NULL,SANTOS DUMONT,134
2532,REC,SBRF,GUARARAPES,134
2533,MAO,SBEG,EDUARDO GOMES,134
2534,IGU,SBFI,CATARATAS,134
2535,FOR,SBFZ,PINTO MARTINS,134
2536,ERN,NULL,EIRUNEPE,134
2537,CCM,NULL,CRICIUMA,134
2538,CQS,NULL,COSTA MARQUES,134
2539,CKO,NULL,CORNELIO PROCOPIO,134
2540,CFO,NULL,CONFREZA,134
2541,BVB,SBBV,BOA VISTA INTL,134
2542,BSB,SBBR,BRASILIA INTL,134
2543,UMU,NULL,ERNESTO GEISEL,134
2544,RBR,NULL,PRESIDENTE MEDICI,134
2545,PGZ,NULL,SANT'ANA,134
2546,PHB,NULL,SANTOS DUMONT,134
2547,VCP,SBKP,VIRACOPOS,134
2548,VIX,NULL,EURICO SALES,134
2549,SSA,SBSV,DOIS DE JULHO,134
2550,NAT,SBNT,AUGUSTO SEVERO,134
2551,CZB,NULL,CARLOS RUHL,134
2552,POA,SBPA,SALGADO FILHO,134
2553,ALQ,NULL,FEDERAL,134
2554,MCP,NULL,INTERNACIONAL,134
2555,LVB,NULL,DOS GALPOES,134
2556,LEC,NULL,CHAPADA DIAMANTINA,134
2557,JDF,NULL,FRANCISCO DE ASSIS,134
2558,JDO,NULL,REGIONAL DO CARIRI,134
2559,JOI,NULL,CUBATAO,134
2560,JPA,NULL,CASTR PINTO,134
2561,IPN,NULL,USIMINAS,134
2562,IJU,NULL,J. BATISTA BOS FILHO,134
2563,GPB,NULL,TANCREDO THOMAZ FARIA,134
2564,GYN,NULL,SANTA GENOVEVA,134
2565,FLN,NULL,HERCILIO,134
2566,FLB,NULL,CANGAPARA,134
2567,ERM,NULL,COMANDATE KRAEMER,134
2568,BFH,NULL,BACACHERI,134
2569,CWB,NULL,AFONSO PENA,134
2570,CGB,NULL,MARECHAL RONDON,134
2571,IOS,NULL,EDUARDO GOMES,134
2572,EKB,NULL,EKIBASTUZ,135
2573,NULL,UACK,KOKCHETAW,135
2574,KOV,UADK,KOKCHETAV,135
2575,NULL,UAOO,KZYL-ORDA,135
2576,PWQ,UASP,PAVLODAR,135
2577,URA,UARR,URALSK,135
2578,UKK,UASK,UST-KAMENOGORSK,135
2579,DZN,UAKD,ZHEZKAZGAN AIRPORT,135
2580,SCO,UATE,ACTAU,135
2581,GUW,UATG,ATYRAU,135
2582,PLX,UASS,SEMIPALATINSK,135
2583,KSN,UAUU,KOSTANAY AIRPORT,135
2584,BXH,UAAH,BALKHASH,135
2585,CIT,UAII,CHIMKENT,135
2586,ALA,UAAA,ALMATY,135
2587,TSE,UACC,ASTANA,135
2588,AKX,UATT,AKTYUBINSK,135
2589,KGF,UAKK,TSENTRALNY,135
2590,TUN,DTTA,CARTHAGE,136
2591,TOE,DTTZ,NEFTA,136
2592,SFA,DTTX,THYNA,136
2593,MIR,DTMB,HABIB BOURGUIBA,136
2594,EBM,NULL,EL BORMA,136
2595,DJE,DTTJ,ZARZIS,136
2596,BBT,FEFT,BERBERATI,137
2597,CRF,NULL,CARNOT,137
2598,BGF,FEFF,M'POKO,137
2599,MMD,NULL,MARIDOR,138
2600,FUK,RJFF,FUKUOKA,138
2601,HKD,RJCH,HAKODATE,138
2602,HIJ,NULL,INTERNATIONAL,138
2603,NULL,RJOA,HIROSHIMA,138
2604,KOJ,RJFK,KAGOSHIMA,138
2605,TJH,NULL,TAJIMA,138
2606,NRT,RJAA,NEW TOKYO INTL,138
2607,HND,RJTT,TOKYO INTL,138
2608,MMY,NULL,HIRARA,138
2609,SDJ,RJSS,SENDAI,138
2610,KIX,RJBB,KANSAI INTERNATIONAL,138
2611,OSA,RJOO,OSAKA INTL,138
2612,ITM,NULL,ITAMI,138
2613,YGJ,NULL,MIHO,138
2614,GAJ,NULL,JUNMACHI,138
2615,WKJ,NULL,HOKKAIDO,138
2616,NTQ,NULL,NOTO,138
2617,TOY,RJNT,TOYAMA AIRPORT,138
2618,TRA,NULL,TARAMA,138
2619,HNA,NULL,HANAMAKI,138
2620,KMJ,RJFT,KUMAMOTO,138
2621,KKJ,NULL,KOKURA,138
2622,CTS,RJCJ,CHITOSE,138
2623,NULL,RJCC,NEW CHITOSE,138
2624,OKD,NULL,OKADAMA,138
2625,KIJ,RJSN,NIIGATA,138
2626,OKA,ROAH,NAHA,138
2627,NGO,RJNN,NAGOYA,138
2628,NGS,RJFU,NAGASAKI,138
2629,MBJ,MKJS,SANGSTER INTL,139
2630,OCJ,NULL,BOSCOBEL,139
2631,POT,NULL,KEN JONES,139
2632,KIN,MKJP,NORMAN MANLEY INTL,139
2633,KTP,NULL,TINSON,139
2634,SCQ,LEST,SANTIAGO DE COMPOSTELA,140
2635,CJC,NULL,EL LOA,140
2636,ARI,SCAR,CHACALLUTA,140
2637,PMC,SCTE,EL TEPUAL,140
2638,ESR,NULL,EL SALVADOR,140
2639,GXQ,NULL,TEN. VIDAL,140
2640,COW,NULL,COQUIMBO,140
2641,CPO,NULL,CHAMONATE,140
2642,YAI,NULL,CHILLAN,140
2643,CCH,NULL,CHILE CHICO,140
2644,CNR,NULL,CHANARAL,140
2645,WCH,NULL,CHAITEN,140
2646,SMB,NULL,CERRO SOMBRERO,140
2647,ZAL,NULL,PICHOY,140
2648,LSC,NULL,LA FLORIDA,140
2649,ZOS,NULL,CANAL BAJO,140
2650,BBA,NULL,TENIENTE VIDAL,140
2651,ANF,SCFA,CERRO MORENO,140
2652,SCL,SCEL,ARTURO MERINO BENITEZ,140
2653,ULC,NULL,LOS CERILLOS,140
2654,IPC,SCIP,MATAVERI INTL,140
2655,IQQ,SCDA,GRAL. DIEGO ARACENA INTL,140
2656,WCA,NULL,GAMBOA,140
2657,PUQ,SCCI,PRESIDENTE C.IBANEZ DEL CAMPO,140
2658,ZMH,NULL,108 MILE RANCH,140
2659,COQ,NULL,CHOIBALSAN,141
2660,ULN,ZMUB,BUYANT UKHAA,141
2661,ISU,ORSU,SULAIMANIYAH INTERNATIONAL AIRPORT,142
2662,EBL,ORER,ERBIL INTERNATIONAL AIRPORT,142
2663,SDA,ORBS,SADDAM INTL,142
2664,BGW,ORBI,BAGHDAD INTL,142
2665,BSR,ORMM,BASRAH INTL,142
2666,O,ORTL,TALLIL,142
2667,KED,GQNK,KAEDI,143
2668,ATR,NULL,MOUAKCHOTT,143
2669,NKC,GQNN,NOUAKCHOTT,143
2670,EMN,GQNI,NEMA NEW,143
2671,BGH,NULL,ABBAYE,143
2672,NDB,GQPP,NOUADHIBOU,143
2673,CGT,NULL,CHINGUITTI,143
2674,NULL,UACP,P.PAWLOWSK,144
2675,MMK,ULMM,MURMANSK,144
2676,MJZ,NULL,MIRNYI,144
2677,MRV,URMM,MINVODY,144
2678,NULL,URKM,MAYKOP,144
2679,MCX,URML,MAKHACHKALA,144
2680,GDX,UHMM,SOKOL,144
2681,LPK,UUOL,LIPETSK,144
2682,KRO,USUU,KURGAN,144
2683,NULL,XLLK,KRICHEWICY,144
2684,KJA,UNKL,KRASNOYARSK,144
2685,KVX,USKK,KIROV,144
2686,KRR,URKK,KRASNODAR,144
2687,NULL,USRK,KOGALYM,144
2688,NULL,UUMN,KLIN,144
2689,KHV,UHHH,NOVY,144
2690,KEJ,UNEE,KEMEROVO,144
2691,KZN,UWKD,KAZAN,144
2692,KLF,UUBC,KALUGA,144
2693,KGD,UMKK,KALININGRAD,144
2694,IKT,UIII,IRKUTSK,144
2695,IJK,USII,IJEVSK,144
2696,IAA,NULL,IGARKA,144
2697,HMA,USHH,HANTY-MANSIJSK,144
2698,GRV,URMG,GROZNY,144
2699,ESL,URWI,ELISTA,144
2700,CNN,NULL,CHULMAN,144
2701,CKH,NULL,CHOKURDAH,144
